text,rating,publishedAtDate,restaurante,rating_comida,rating_servicio,rating_ambiente,tiempo_espera_reportado,likesCount,reviewerNumberOfReviews,isLocalGuide,tiene_texto,review_texto,idioma_detectado,fecha,sentimiento,prob_positivo,prob_negativo,prob_neutral,texto_normalizado,temas_detectados,num_temas,sentimiento_score
"PÉSIMA ATENCIÓN
primero un chico que amablemente debo decir, nada se nos acercó con el menú solamente para explicarnos que era un auxiliar, que no nos podía tomar el pedido como tal a pesar de que llevábamos aproximadamente media hora en espera, haciendo señas, llamando a los chicos que pasaban cerca de nuestra mesa. Nos dijo que enviaría alguien a tomarnos el pedido y nunca sucedió, por lo tanto tuve que acercarme yo misma al counter preguntando quién me podía ayudar. (Las alitas deliciosas, no me puedo quejar de la sazón del lugar y que en tan solo 10 minutos llegaron a la mesa.)
Falta de personal totalmente para un lugar con tanto aforo y con promociones justo en días asi me parece que si bien no es culpa de los empleados es una desorganización total; después, al pagar tuve que acercarme nuevamente por el vuelto de mi cuenta ya que pague en efectivo y pasaron 15 minutos donde no obtuve ayuda de nadie.",1,2025-09-08T01:55:27.583Z,La Casa del Tomahawk,4.0,1.0,1.0,,0,3,False,True,"PÉSIMA ATENCIÓN primero un chico que amablemente debo decir, nada se nos acercó con el menú solamente para explicarnos que era un auxiliar, que no nos podía tomar el pedido como tal a pesar de que llevábamos aproximadamente media hora en espera, haciendo señas, llamando a los chicos que pasaban cerca de nuestra mesa. Nos dijo que enviaría alguien a tomarnos el pedido y nunca sucedió, por lo tanto tuve que acercarme yo misma al counter preguntando quién me podía ayudar. (Las alitas deliciosas, no me puedo quejar de la sazón del lugar y que en tan solo 10 minutos llegaron a la mesa.) Falta de personal totalmente para un lugar con tanto aforo y con promociones justo en días asi me parece que si bien no es culpa de los empleados es una desorganización total; después, al pagar tuve que acercarme nuevamente por el vuelto de mi cuenta ya que pague en efectivo y pasaron 15 minutos donde no obtuve ayuda de nadie.",es,2025-09-08 01:55:27.583000+00:00,NEG,0.0032368614338338,0.9473177790641784,0.0494453348219394,"pesima atencion primero un chico que amablemente debo decir, nada se nos acerco con el menu solamente para explicarnos que era un auxiliar, que no nos podia tomar el pedido como tal a pesar de que llevabamos aproximadamente media hora en espera, haciendo senas, llamando a los chicos que pasaban cerca de nuestra mesa. nos dijo que enviaria alguien a tomarnos el pedido y nunca sucedio, por lo tanto tuve que acercarme yo misma al counter preguntando quien me podia ayudar. (las alitas deliciosas, no me puedo quejar de la sazon del lugar y que en tan solo 10 minutos llegaron a la mesa.) falta de personal totalmente para un lugar con tanto aforo y con promociones justo en dias asi me parece que si bien no es culpa de los empleados es una desorganizacion total; despues, al pagar tuve que acercarme nuevamente por el vuelto de mi cuenta ya que pague en efectivo y pasaron 15 minutos donde no obtuve ayuda de nadie.",tiempo_espera,4,-1
"PÉSIMA ATENCIÓN
primero un chico que amablemente debo decir, nada se nos acercó con el menú solamente para explicarnos que era un auxiliar, que no nos podía tomar el pedido como tal a pesar de que llevábamos aproximadamente media hora en espera, haciendo señas, llamando a los chicos que pasaban cerca de nuestra mesa. Nos dijo que enviaría alguien a tomarnos el pedido y nunca sucedió, por lo tanto tuve que acercarme yo misma al counter preguntando quién me podía ayudar. (Las alitas deliciosas, no me puedo quejar de la sazón del lugar y que en tan solo 10 minutos llegaron a la mesa.)
Falta de personal totalmente para un lugar con tanto aforo y con promociones justo en días asi me parece que si bien no es culpa de los empleados es una desorganización total; después, al pagar tuve que acercarme nuevamente por el vuelto de mi cuenta ya que pague en efectivo y pasaron 15 minutos donde no obtuve ayuda de nadie.",1,2025-09-08T01:55:27.583Z,La Casa del Tomahawk,4.0,1.0,1.0,,0,3,False,True,"PÉSIMA ATENCIÓN primero un chico que amablemente debo decir, nada se nos acercó con el menú solamente para explicarnos que era un auxiliar, que no nos podía tomar el pedido como tal a pesar de que llevábamos aproximadamente media hora en espera, haciendo señas, llamando a los chicos que pasaban cerca de nuestra mesa. Nos dijo que enviaría alguien a tomarnos el pedido y nunca sucedió, por lo tanto tuve que acercarme yo misma al counter preguntando quién me podía ayudar. (Las alitas deliciosas, no me puedo quejar de la sazón del lugar y que en tan solo 10 minutos llegaron a la mesa.) Falta de personal totalmente para un lugar con tanto aforo y con promociones justo en días asi me parece que si bien no es culpa de los empleados es una desorganización total; después, al pagar tuve que acercarme nuevamente por el vuelto de mi cuenta ya que pague en efectivo y pasaron 15 minutos donde no obtuve ayuda de nadie.",es,2025-09-08 01:55:27.583000+00:00,NEG,0.0032368614338338,0.9473177790641784,0.0494453348219394,"pesima atencion primero un chico que amablemente debo decir, nada se nos acerco con el menu solamente para explicarnos que era un auxiliar, que no nos podia tomar el pedido como tal a pesar de que llevabamos aproximadamente media hora en espera, haciendo senas, llamando a los chicos que pasaban cerca de nuestra mesa. nos dijo que enviaria alguien a tomarnos el pedido y nunca sucedio, por lo tanto tuve que acercarme yo misma al counter preguntando quien me podia ayudar. (las alitas deliciosas, no me puedo quejar de la sazon del lugar y que en tan solo 10 minutos llegaron a la mesa.) falta de personal totalmente para un lugar con tanto aforo y con promociones justo en dias asi me parece que si bien no es culpa de los empleados es una desorganizacion total; despues, al pagar tuve que acercarme nuevamente por el vuelto de mi cuenta ya que pague en efectivo y pasaron 15 minutos donde no obtuve ayuda de nadie.",ambiente_instalaciones,4,-1
Tiene muy buenas promociones con un buen precio y el sabores muy bueno,5,2025-09-07T20:12:15.533Z,La Casa del Tomahawk,5.0,4.0,5.0,De 10 a 30 min,0,39,True,True,Tiene muy buenas promociones con un buen precio y el sabores muy bueno,es,2025-09-07 20:12:15.533000+00:00,POS,0.971834361553192,0.003579159732908,0.0245864111930131,tiene muy buenas promociones con un buen precio y el sabores muy bueno,sabor_comida,2,1
Tiene muy buenas promociones con un buen precio y el sabores muy bueno,5,2025-09-07T20:12:15.533Z,La Casa del Tomahawk,5.0,4.0,5.0,De 10 a 30 min,0,39,True,True,Tiene muy buenas promociones con un buen precio y el sabores muy bueno,es,2025-09-07 20:12:15.533000+00:00,POS,0.971834361553192,0.003579159732908,0.0245864111930131,tiene muy buenas promociones con un buen precio y el sabores muy bueno,precio,2,1
La comida muy buena la atención fue excelente y el local muy acogedor,5,2025-09-07T18:03:18.020Z,La Casa del Tomahawk,5.0,5.0,5.0,Sin espera,0,2,False,True,La comida muy buena la atención fue excelente y el local muy acogedor,es,2025-09-07 18:03:18.020000+00:00,POS,0.9787700176239014,0.0027025050949305,0.0185275133699178,la comida muy buena la atencion fue excelente y el local muy acogedor,atencion_servicio,1,1
Muy buena la atención y la comida,5,2025-09-05T18:22:35.641Z,La Casa del Tomahawk,5.0,5.0,5.0,Sin espera,0,2,False,True,Muy buena la atención y la comida,es,2025-09-05 18:22:35.641000+00:00,POS,0.9781674742698668,0.0019675197545439,0.0198650024831295,muy buena la atencion y la comida,atencion_servicio,1,1
"La srta Yessenia nos atendió muy bien, así mismo las veces anteriores q hemos visitado el local los otros colaboradores nos han atendido muy bien, comida deliciosa como siempre. Al momento la atención muy buena",5,2025-09-04T01:15:42.719Z,La Casa del Tomahawk,5.0,5.0,5.0,De 10 a 30 min,0,14,True,True,"La srta Yessenia nos atendió muy bien, así mismo las veces anteriores q hemos visitado el local los otros colaboradores nos han atendido muy bien, comida deliciosa como siempre. Al momento la atención muy buena",es,2025-09-04 01:15:42.719000+00:00,POS,0.975948691368103,0.0026193966623395,0.0214319191873073,"la srta yessenia nos atendio muy bien, asi mismo las veces anteriores q hemos visitado el local los otros colaboradores nos han atendido muy bien, comida deliciosa como siempre. al momento la atencion muy buena",atencion_servicio,1,1
Muy buena la comida y la atención,5,2025-08-30T00:14:11.698Z,La Casa del Tomahawk,5.0,5.0,5.0,De 10 a 30 min,0,2,False,True,Muy buena la comida y la atención,es,2025-08-30 00:14:11.698000+00:00,POS,0.9779387712478638,0.0020808107219636,0.0199803989380598,muy buena la comida y la atencion,atencion_servicio,1,1
"Excelente lugar para disfrutar de una ocasión especial.
Te ofrece un ambiente relajado con buena comida",5,2025-08-27T01:21:44.865Z,La Casa del Tomahawk,5.0,5.0,5.0,,0,4,False,True,Excelente lugar para disfrutar de una ocasión especial. Te ofrece un ambiente relajado con buena comida,es,2025-08-27 01:21:44.865000+00:00,POS,0.9632405638694764,0.0031025137286633,0.0336569435894489,excelente lugar para disfrutar de una ocasion especial. te ofrece un ambiente relajado con buena comida,ambiente_instalaciones,1,1
"Un lugar acogedor, excelente atención, un excelente trato de parte del personal,",5,2025-08-27T00:33:40.165Z,La Casa del Tomahawk,5.0,5.0,5.0,Hasta 10 min,0,1,True,True,"Un lugar acogedor, excelente atención, un excelente trato de parte del personal,",es,2025-08-27 00:33:40.165000+00:00,POS,0.9779972434043884,0.003015034366399,0.0189877618104219,"un lugar acogedor, excelente atencion, un excelente trato de parte del personal,",atencion_servicio,1,1
"Atención oportuno,comida muy buena",5,2025-08-26T20:29:27.669Z,La Casa del Tomahawk,5.0,5.0,5.0,Hasta 10 min,0,1,False,True,"Atención oportuno,comida muy buena",es,2025-08-26 20:29:27.669000+00:00,POS,0.9606910347938538,0.0033641543705016,0.0359448008239269,"atencion oportuno,comida muy buena",atencion_servicio,1,1
Exelente atención regresaría muchas veces,5,2025-08-25T23:08:00.635Z,La Casa del Tomahawk,,,,Sin espera,0,2,False,True,Exelente atención regresaría muchas veces,es,2025-08-25 23:08:00.635000+00:00,POS,0.935774266719818,0.0072990534827113,0.0569266378879547,exelente atencion regresaria muchas veces,atencion_servicio,1,1
"Solo un detalle, pedí el moro choclo y está sin sal",5,2025-08-24T23:25:19.781Z,La Casa del Tomahawk,5.0,5.0,5.0,Sin espera,0,2,False,True,"Solo un detalle, pedí el moro choclo y está sin sal",es,2025-08-24 23:25:19.781000+00:00,NEU,0.0446198098361492,0.1873690783977508,0.7680111527442932,"solo un detalle, pedi el moro choclo y esta sin sal",moro,1,0
Muy rico,5,2025-08-24T22:30:02.500Z,La Casa del Tomahawk,5.0,5.0,5.0,Sin espera,0,2,False,True,Muy rico,es,2025-08-24 22:30:02.500000+00:00,POS,0.4385183155536651,0.1268167495727539,0.4346649944782257,muy rico,sabor_comida,1,1
Buen servicio ✨👍🏻,5,2025-08-24T21:49:08.872Z,La Casa del Tomahawk,5.0,5.0,5.0,,0,2,False,True,Buen servicio ✨👍🏻,es,2025-08-24 21:49:08.872000+00:00,POS,0.5399181842803955,0.0382520444691181,0.4218297600746155,buen servicio ,atencion_servicio,1,1
"Muy bonito lugar ,seguro , muy confortable y delicioso comida",5,2025-08-24T20:09:42.684Z,La Casa del Tomahawk,5.0,4.0,5.0,Hasta 10 min,0,1,False,True,"Muy bonito lugar ,seguro , muy confortable y delicioso comida",es,2025-08-24 20:09:42.684000+00:00,POS,0.9780812859535216,0.0022560160141438,0.0196626801043748,"muy bonito lugar ,seguro , muy confortable y delicioso comida",sabor_comida,1,1
Muy buena atención y buen sabor la comida,5,2025-08-22T02:28:25.466Z,La Casa del Tomahawk,5.0,5.0,5.0,Sin espera,0,1,False,True,Muy buena atención y buen sabor la comida,es,2025-08-22 02:28:25.466000+00:00,POS,0.9786337614059448,0.0019552712328732,0.0194109007716178,muy buena atencion y buen sabor la comida,sabor_comida,2,1
Muy buena atención y buen sabor la comida,5,2025-08-22T02:28:25.466Z,La Casa del Tomahawk,5.0,5.0,5.0,Sin espera,0,1,False,True,Muy buena atención y buen sabor la comida,es,2025-08-22 02:28:25.466000+00:00,POS,0.9786337614059448,0.0019552712328732,0.0194109007716178,muy buena atencion y buen sabor la comida,atencion_servicio,2,1
Excelente lugar para disfrutar d alimentación y buen ambiente,5,2025-08-21T03:56:15.215Z,La Casa del Tomahawk,5.0,,4.0,,0,9,False,True,Excelente lugar para disfrutar d alimentación y buen ambiente,es,2025-08-21 03:56:15.215000+00:00,POS,0.9655624628067015,0.0022084317170083,0.0322291292250156,excelente lugar para disfrutar d alimentacion y buen ambiente,ambiente_instalaciones,1,1
"Mucha bulla, no me gustó la ensalada y el servicio si fue bueno pero pudiera ser mejor, además la atención iba bien pero después que cantaron el cumpleaños, no dejaron ni soplar la vela y además nos la quitaron, la misma vela la reutilizan para todos",2,2025-08-19T03:07:30.163Z,La Casa del Tomahawk,4.0,2.0,3.0,De 10 a 30 min,0,1,False,True,"Mucha bulla, no me gustó la ensalada y el servicio si fue bueno pero pudiera ser mejor, además la atención iba bien pero después que cantaron el cumpleaños, no dejaron ni soplar la vela y además nos la quitaron, la misma vela la reutilizan para todos",es,2025-08-19 03:07:30.163000+00:00,NEG,0.0041472297161817,0.9625876545906068,0.0332650057971477,"mucha bulla, no me gusto la ensalada y el servicio si fue bueno pero pudiera ser mejor, ademas la atencion iba bien pero despues que cantaron el cumpleanos, no dejaron ni soplar la vela y ademas nos la quitaron, la misma vela la reutilizan para todos",atencion_servicio,1,-1
Chévere el ambiente,4,2025-08-19T02:58:52.682Z,La Casa del Tomahawk,4.0,5.0,4.0,Hasta 10 min,0,12,False,True,Chévere el ambiente,es,2025-08-19 02:58:52.682000+00:00,POS,0.8970518112182617,0.0112324440851807,0.0917156934738159,chevere el ambiente,ambiente_instalaciones,1,1
"Muy buena la experiencia, las alitas muy buenas y sobre todo la atención 👌 muy buena, sin duda volveré",5,2025-08-18T21:33:16.769Z,La Casa del Tomahawk,5.0,5.0,5.0,Sin espera,0,1,False,True,"Muy buena la experiencia, las alitas muy buenas y sobre todo la atención 👌 muy buena, sin duda volveré",es,2025-08-18 21:33:16.769000+00:00,POS,0.9794101715087892,0.0022776550613343,0.0183122102171182,"muy buena la experiencia, las alitas muy buenas y sobre todo la atencion  muy buena, sin duda volvere",atencion_servicio,1,1
"Super malo, la menestra mala, el moro igual, pedí un sartenazo y los chorizos poco cocidos",1,2026-08-01T02:35:49.516Z,MoroGrill - Urdesa,1.0,,,,0,18,True,True,"Super malo, la menestra mala, el moro igual, pedí un sartenazo y los chorizos poco cocidos",es,2026-08-01 02:35:49.516000+00:00,NEG,0.0040992158465087,0.9662030935287476,0.0296976678073406,"super malo, la menestra mala, el moro igual, pedi un sartenazo y los chorizos poco cocidos",moro,2,-1
"Super malo, la menestra mala, el moro igual, pedí un sartenazo y los chorizos poco cocidos",1,2026-08-01T02:35:49.516Z,MoroGrill - Urdesa,1.0,,,,0,18,True,True,"Super malo, la menestra mala, el moro igual, pedí un sartenazo y los chorizos poco cocidos",es,2026-08-01 02:35:49.516000+00:00,NEG,0.0040992158465087,0.9662030935287476,0.0296976678073406,"super malo, la menestra mala, el moro igual, pedi un sartenazo y los chorizos poco cocidos",porciones,2,-1
"Te ofrecen una papa al horno, con queso derretido. Pero lo que te dan es una papa hervida, la que tardaron 25 minutos en servir, presentan el plato en papel aluminio sino te das cuenta te puedes ir comiendo un pedazo de aluminio. Pedí otros platos y el moro ni que decir, no era lo que esperaba Mala presentación, pésimo servicio.",2,2026-07-21T12:41:49.786Z,MoroGrill - Urdesa,,,,,0,2,True,True,"Te ofrecen una papa al horno, con queso derretido. Pero lo que te dan es una papa hervida, la que tardaron 25 minutos en servir, presentan el plato en papel aluminio sino te das cuenta te puedes ir comiendo un pedazo de aluminio. Pedí otros platos y el moro ni que decir, no era lo que esperaba Mala presentación, pésimo servicio.",es,2026-07-21 12:41:49.786000+00:00,NEG,0.0027208235114812,0.9655494689941406,0.0317297242581844,"te ofrecen una papa al horno, con queso derretido. pero lo que te dan es una papa hervida, la que tardaron 25 minutos en servir, presentan el plato en papel aluminio sino te das cuenta te puedes ir comiendo un pedazo de aluminio. pedi otros platos y el moro ni que decir, no era lo que esperaba mala presentacion, pesimo servicio.",moro,3,-1
"Te ofrecen una papa al horno, con queso derretido. Pero lo que te dan es una papa hervida, la que tardaron 25 minutos en servir, presentan el plato en papel aluminio sino te das cuenta te puedes ir comiendo un pedazo de aluminio. Pedí otros platos y el moro ni que decir, no era lo que esperaba Mala presentación, pésimo servicio.",2,2026-07-21T12:41:49.786Z,MoroGrill - Urdesa,,,,,0,2,True,True,"Te ofrecen una papa al horno, con queso derretido. Pero lo que te dan es una papa hervida, la que tardaron 25 minutos en servir, presentan el plato en papel aluminio sino te das cuenta te puedes ir comiendo un pedazo de aluminio. Pedí otros platos y el moro ni que decir, no era lo que esperaba Mala presentación, pésimo servicio.",es,2026-07-21 12:41:49.786000+00:00,NEG,0.0027208235114812,0.9655494689941406,0.0317297242581844,"te ofrecen una papa al horno, con queso derretido. pero lo que te dan es una papa hervida, la que tardaron 25 minutos en servir, presentan el plato en papel aluminio sino te das cuenta te puedes ir comiendo un pedazo de aluminio. pedi otros platos y el moro ni que decir, no era lo que esperaba mala presentacion, pesimo servicio.",atencion_servicio,3,-1
