isLocalGuide,likesCount,fecha,tiempo_espera_reportado,rating_ambiente,rating_comida,rating_servicio,reviewerNumberOfReviews,rating,review_texto,restaurante,tiene_texto,text_limpio,idioma_detectado
False,2,2023-08-26 01:49:20.306000+00:00,,5.0,5.0,5.0,6,4,"Comida buena y acorde lo que cuesta, la única queja es el cuida carros dejé mi carro casi donde termina el puente de la orellana, y viene corriendo el cuida carros pidiéndome $1,le di solo 30 ctvs porque la persona ni siquiera veía mi carro estaba demasiado lejos y se puso a ofensiva, me dañó la noche,",La Casa del Tomahawk,True,"Comida buena y acorde lo que cuesta, la única queja es el cuida carros dejé mi carro casi donde termina el puente de la orellana, y viene corriendo el cuida carros pidiéndome $1,le di solo 30 ctvs porque la persona ni siquiera veía mi carro estaba demasiado lejos y se puso a ofensiva, me dañó la noche,",es
True,0,2020-01-19 03:48:07.898000+00:00,,,,,128,3,"Buena atención, pero costosos los platos y la picaña que pedí me dieron dos pedazos pequeños y de paso uno era pura grasa.",La Casa del Tomahawk,True,"Buena atención, pero costosos los platos y la picaña que pedí me dieron dos pedazos pequeños y de paso uno era pura grasa.",es
True,0,2020-03-07 11:59:03.326000+00:00,,,,,375,5,"Buena comida, muy buen lugar par ir con amigos, la atención es de lo mejor.",La Casa del Tomahawk,True,"Buena comida, muy buen lugar par ir con amigos, la atención es de lo mejor.",es
False,0,2024-05-25 20:59:20.125000+00:00,,5.0,5.0,5.0,4,5,Me gusta la comida muy rica,La Casa del Tomahawk,True,Me gusta la comida muy rica,es
True,0,2021-01-28 02:14:40.723000+00:00,,,,,12,5,Muy bueno,La Casa del Tomahawk,True,Muy bueno,es
True,8,2023-05-19 06:28:10.079000+00:00,,,,,148,5,Buen lugar para comer. Delicioso sin duda alguna. Recomendable para competir y pasarla agradable,La Casa del Tomahawk,True,Buen lugar para comer. Delicioso sin duda alguna. Recomendable para competir y pasarla agradable,es
False,0,2022-05-31 03:14:25.171000+00:00,,,,,4,1,"Deberían respetar el horario de atención que tienen en sus redes, Google dice 22:30, IG 23:00 pero fui antes de las 22:00 y nos dicen q ya no atienden!!! Pésima atención porque es el guardia el que te atiende nadie del personal es capaz de acercarse",La Casa del Tomahawk,True,"Deberían respetar el horario de atención que tienen en sus redes, Google dice 22:30, IG 23:00 pero fui antes de las 22:00 y nos dicen q ya no atienden!!! Pésima atención porque es el guardia el que te atiende nadie del personal es capaz de acercarse",es
True,0,2020-06-27 02:32:42.911000+00:00,,,,,73,5,"Excelente lugar, muy buena comida.....Súper recomendado",La Casa del Tomahawk,True,"Excelente lugar, muy buena comida.....Súper recomendado",es
True,1,2023-09-03 12:33:11.074000+00:00,,5.0,5.0,5.0,94,5,"La comida muy buena y su ambiente cordial, se puede degustar en plato sin complicaciones, lo recomiendo",La Casa del Tomahawk,True,"La comida muy buena y su ambiente cordial, se puede degustar en plato sin complicaciones, lo recomiendo",es
False,0,2021-09-22 04:32:56.711000+00:00,,,,,4,5,Excelente atención! Muy buen personal.. y la comida riquísima..  gracias!! Vale cada centavo pagado,La Casa del Tomahawk,True,Excelente atención! Muy buen personal.. y la comida riquísima.. gracias!! Vale cada centavo pagado,es
True,0,2021-09-01 05:14:43.459000+00:00,,,,,13,5,Excelente ambiente buena atención muy buen sabor...,La Casa del Tomahawk,True,Excelente ambiente buena atención muy buen sabor...,es
False,0,2025-10-10 02:00:47.633000+00:00,De 10 a 30 min,5.0,5.0,5.0,1,5,Muy buen lugar y buenas promos,La Casa del Tomahawk,True,Muy buen lugar y buenas promos,es
False,0,2024-03-06 22:10:50.545000+00:00,,5.0,5.0,5.0,2,5,"Excelente comida y amabilidad, además la música le da un 100/10 al entorno",La Casa del Tomahawk,True,"Excelente comida y amabilidad, además la música le da un 100/10 al entorno",es
False,0,2025-08-15 20:49:21.934000+00:00,De 10 a 30 min,5.0,5.0,4.0,1,5,Muy buena atención y ambiente,La Casa del Tomahawk,True,Muy buena atención y ambiente,es
False,0,2023-05-30 21:54:39.134000+00:00,,4.0,5.0,4.0,1,5,hay que ir temprano porque te toca hacer filas largas porque obvio su comida es muy rica en pareja se gasta mínimo 25$ bien comidos todo rico me encanta el moro que ellos hacen,La Casa del Tomahawk,True,hay que ir temprano porque te toca hacer filas largas porque obvio su comida es muy rica en pareja se gasta mínimo 25$ bien comidos todo rico me encanta el moro que ellos hacen,es
False,0,2024-09-12 03:29:30.650000+00:00,,5.0,5.0,5.0,4,5,Súper bien! La comida exquisita y la atención del María Luisa excelente,La Casa del Tomahawk,True,Súper bien! La comida exquisita y la atención del María Luisa excelente,es
False,0,2021-06-20 22:52:55.086000+00:00,,,,,3,1,"Pésimo , lo único tal vez bueno fue la carne , la ensalada toda seca ni siquiera un aderezo , la papá cocinada que se ve en el menú pésimo , tenía pues mantequilla arriba nada más , pensé que era una salsa de queso , mala atención espere una hora casi.",La Casa del Tomahawk,True,"Pésimo , lo único tal vez bueno fue la carne , la ensalada toda seca ni siquiera un aderezo , la papá cocinada que se ve en el menú pésimo , tenía pues mantequilla arriba nada más , pensé que era una salsa de queso , mala atención espere una hora casi.",es
True,0,2020-12-03 19:36:18.678000+00:00,,,,,32,5,"Solo pido para llevar (pandemia 2020), pero se nota q el sitio es excelente y lo q llevo siempre resulta riquísimo, su vecino de junto (mismo dueño) también merece unas 5 estrellas",La Casa del Tomahawk,True,"Solo pido para llevar (pandemia 2020), pero se nota q el sitio es excelente y lo q llevo siempre resulta riquísimo, su vecino de junto (mismo dueño) también merece unas 5 estrellas",es
False,0,2023-07-11 00:59:05.382000+00:00,,2.0,1.0,1.0,3,1,Mala comida. Quizás se esmeren en mejores platos. Fui en grupo y pedimos parrillada pero no es acorde a lo promocionado.  No volvería.,La Casa del Tomahawk,True,Mala comida. Quizás se esmeren en mejores platos. Fui en grupo y pedimos parrillada pero no es acorde a lo promocionado. No volvería.,es
True,0,2022-10-09 06:54:29.034000+00:00,,,,,91,5,"Me quedé encantada de este lugar tienen unas alitas deliciosas y las salsas ni sé diga , todo en su punto y los precios insuperables q increíble les recomiendo",La Casa del Tomahawk,True,"Me quedé encantada de este lugar tienen unas alitas deliciosas y las salsas ni sé diga , todo en su punto y los precios insuperables q increíble les recomiendo",es
False,0,2024-05-14 01:29:55.342000+00:00,,,,,3,1,La comida cara he comido en otro lado al cuenta total allí le suman el 15% pero aki a la comida x separado cobran el 15% y a la cuenta total otra vez te cobran el 15 % no me gustó,La Casa del Tomahawk,True,La comida cara he comido en otro lado al cuenta total allí le suman el 15% pero aki a la comida x separado cobran el 15% y a la cuenta total otra vez te cobran el 15 % no me gustó,es
True,0,2023-09-06 21:18:30.975000+00:00,,,,,26,5,"Personal muy atento y amable, la comida miu rica.",La Casa del Tomahawk,True,"Personal muy atento y amable, la comida miu rica.",es
False,0,2025-08-26 20:29:27.669000+00:00,Hasta 10 min,5.0,5.0,5.0,1,5,"Atención oportuno,comida muy buena",La Casa del Tomahawk,True,"Atención oportuno,comida muy buena",es
False,0,2022-04-30 22:26:41.014000+00:00,,,,,12,5,El servicio al cliente y la comida muy buena.. pido que verifiquen el funcionamiento de inodoros y les den mantenimiento .. así mismo que se dé más aseo al baño,La Casa del Tomahawk,True,El servicio al cliente y la comida muy buena.. pido que verifiquen el funcionamiento de inodoros y les den mantenimiento .. así mismo que se dé más aseo al baño,es
True,0,2021-06-01 03:14:29.567000+00:00,,,,,25,5,Excelente servicio sabor único en cada bocado a quien le guste las carnes debería ir sin dudar,La Casa del Tomahawk,True,Excelente servicio sabor único en cada bocado a quien le guste las carnes debería ir sin dudar,es
True,0,2025-06-19 02:45:08.338000+00:00,Hasta 10 min,5.0,5.0,5.0,30,5,Excelente servicio bonito detalle que tuvieron con mi niño,La Casa del Tomahawk,True,Excelente servicio bonito detalle que tuvieron con mi niño,es
True,0,2022-12-22 01:38:59.155000+00:00,,4.0,5.0,3.0,67,5,"Fui para la cena de navidad. Los cócteles maravillosos y los cortes de carnes muy sabrosos, suele llenarse así que sería una buena opcion reservar con tiempo",La Casa del Tomahawk,True,"Fui para la cena de navidad. Los cócteles maravillosos y los cortes de carnes muy sabrosos, suele llenarse así que sería una buena opcion reservar con tiempo",es
True,0,2025-01-18 01:26:49.379000+00:00,,5.0,5.0,5.0,49,5,Calidad en todo.,La Casa del Tomahawk,True,Calidad en todo.,es
True,1,2023-01-17 19:27:50.302000+00:00,,,,,87,5,"Lugar de comida especializado en asados. La parrillada triple muy recomendada. Tranquilamente pueden comer 4 personas. Lugar muy ameno, limpio y seguro.",La Casa del Tomahawk,True,"Lugar de comida especializado en asados. La parrillada triple muy recomendada. Tranquilamente pueden comer 4 personas. Lugar muy ameno, limpio y seguro.",es
True,1,2022-11-13 03:23:18.691000+00:00,,3.0,4.0,3.0,399,3,"La comida es buena, lo único que si es molesto, es que solo puedes elegir entre refrescos de la marca Pepsi y relacionados, esa fue la razón por la que habíamos dejado de ir y pedíamos solo a domicilio,  volvimos a ir pensando que ya habían superado esa limitación pero no es así,  es una pena.",La Casa del Tomahawk,True,"La comida es buena, lo único que si es molesto, es que solo puedes elegir entre refrescos de la marca Pepsi y relacionados, esa fue la razón por la que habíamos dejado de ir y pedíamos solo a domicilio, volvimos a ir pensando que ya habían superado esa limitación pero no es así, es una pena.",es
False,0,2024-07-27 01:59:39.376000+00:00,,5.0,5.0,5.0,1,5,"Buena comida y atencion, nos recomendaron el Blue Passion y estuvo delicioso",La Casa del Tomahawk,True,"Buena comida y atencion, nos recomendaron el Blue Passion y estuvo delicioso",es
True,0,2021-12-21 01:24:09.430000+00:00,,,,,89,5,"Un lugar agradable, muy trajinado, buena comida, pero eso sí, reserva con anticipación , para la familia, los amigos",La Casa del Tomahawk,True,"Un lugar agradable, muy trajinado, buena comida, pero eso sí, reserva con anticipación , para la familia, los amigos",es
True,0,2020-02-16 23:50:45.131000+00:00,,,,,14,5,Bonito lugar y buenos platos,La Casa del Tomahawk,True,Bonito lugar y buenos platos,es
True,0,2021-12-16 02:08:49.493000+00:00,,,,,263,2,"Una muy mala experiencia, la atención y calidad dejó mucho que desear.
El local muy bonito y un ambiente agradable.",La Casa del Tomahawk,True,"Una muy mala experiencia, la atención y calidad dejó mucho que desear. El local muy bonito y un ambiente agradable.",es
True,0,2023-12-17 23:24:02.652000+00:00,,1.0,1.0,1.0,335,1,"Pésimo servicio, tuve que irme primero xq demoraron en tomarme el pedido y después demoraron en traer la comida más de 50 minutos, más de una hora esperando",La Casa del Tomahawk,True,"Pésimo servicio, tuve que irme primero xq demoraron en tomarme el pedido y después demoraron en traer la comida más de 50 minutos, más de una hora esperando",es
True,0,2021-03-05 04:32:21.936000+00:00,,,,,46,2,"Buena atención,  lugar acogedor, protocolo de Bioseguridad, bueno. pero no saben cocinar la carne a buen termino.  Precios un poco elevados. Las bebidas y cócteles , recomendados .",La Casa del Tomahawk,True,"Buena atención, lugar acogedor, protocolo de Bioseguridad, bueno. pero no saben cocinar la carne a buen termino. Precios un poco elevados. Las bebidas y cócteles , recomendados .",es
False,0,2025-09-19 01:26:57.035000+00:00,Hasta 10 min,5.0,5.0,5.0,2,5,"Buen servicio, mucho respeto y audacia.",La Casa del Tomahawk,True,"Buen servicio, mucho respeto y audacia.",es
False,0,2024-08-23 22:45:55.079000+00:00,,5.0,5.0,5.0,1,5,Deliciosos cócteles!! Atención de primera de la Salonera : María Luisa Sanabria y buen ambiente.,La Casa del Tomahawk,True,Deliciosos cócteles!! Atención de primera de la Salonera : María Luisa Sanabria y buen ambiente.,es
True,0,2020-08-16 13:15:13.108000+00:00,,,,,14,5,"Excelente servicio, excelente comida",La Casa del Tomahawk,True,"Excelente servicio, excelente comida",pt
False,0,2025-08-25 23:08:00.635000+00:00,Sin espera,,,,2,5,Exelente atención regresaría muchas veces,La Casa del Tomahawk,True,Exelente atención regresaría muchas veces,es
True,1,2021-01-25 01:39:49.516000+00:00,,,,,15,3,"Cobran extra el servicio y no es la atención perfecta.
Y los precios no son bajos como para pagar extra otro valor.
En sabor sí es muy bueno",La Casa del Tomahawk,True,Cobran extra el servicio y no es la atención perfecta. Y los precios no son bajos como para pagar extra otro valor. En sabor sí es muy bueno,es
False,0,2026-03-01 21:14:08.765000+00:00,,5.0,5.0,5.0,1,5,Muy buenas las alitas,La Casa del Tomahawk,True,Muy buenas las alitas,es
False,0,2021-09-13 18:50:51.086000+00:00,,,,,5,5,"Buena atención, comida muy rica mis hijas disfrutan mucho cada vez que vamos a comer",La Casa del Tomahawk,True,"Buena atención, comida muy rica mis hijas disfrutan mucho cada vez que vamos a comer",es
False,0,2024-06-06 20:03:38.021000+00:00,,5.0,5.0,5.0,1,5,"La mejor de las experiencias en carnes, excelente servicio, increíble ambiente. Y no es nada costoso .",La Casa del Tomahawk,True,"La mejor de las experiencias en carnes, excelente servicio, increíble ambiente. Y no es nada costoso .",es
False,0,2024-04-05 03:04:29.907000+00:00,,5.0,5.0,5.0,1,5,"Excelente servicio ,me gustó la rapidez con la que me entregaron mi pedido. Volvere pronto.",La Casa del Tomahawk,True,"Excelente servicio ,me gustó la rapidez con la que me entregaron mi pedido. Volvere pronto.",es
True,0,2020-09-09 02:38:36.843000+00:00,,,,,130,2,Plato básico $9 en adelante. Prefería gastar eso en Grill frente a Mall del Sol. Y si quería algo igual pero a menor precio y mejor calidad preferible Chelin en el Sur cerca del Hospital Alcivar,La Casa del Tomahawk,True,Plato básico $9 en adelante. Prefería gastar eso en Grill frente a Mall del Sol. Y si quería algo igual pero a menor precio y mejor calidad preferible Chelin en el Sur cerca del Hospital Alcivar,es
