isLocalGuide,likesCount,fecha,tiempo_espera_reportado,rating_ambiente,rating_comida,rating_servicio,reviewerNumberOfReviews,rating,review_texto,restaurante,tiene_texto,text_limpio,idioma_detectado,sentimiento,prob_positivo,prob_negativo,prob_neutral
True,0,2023-06-25 14:35:24.299000+00:00,,4.0,2.0,1.0,8,1,"La costilla BBQ estaba sobrecocinada, la salsa sabía a salsa comprada en supermercado, y el moro no tenía un buen sabor. Al tratar de comentarle al mesero no les importó. Demasiado caro para lo que es, mejor costilla consigo a 5 dólares en otro lado",Rukito Grill&Drink - Alborada,True,"La costilla BBQ estaba sobrecocinada, la salsa sabía a salsa comprada en supermercado, y el moro no tenía un buen sabor. Al tratar de comentarle al mesero no les importó. Demasiado caro para lo que es, mejor costilla consigo a 5 dólares en otro lado",es,NEG,0.0024582117330282927,0.9668796062469482,0.030662164092063904
True,1,2024-05-04 21:36:13.688000+00:00,,5.0,5.0,5.0,117,5,"Para comenzar el ingreso con silla de ruedas un poco comprometedor. Pero si hay rampa más por el tema de la calle.
La atención muy buena. Trajeron las bebidas apenas casi las pedimos. Los jugos también son muy buenos. Mi favorito quedó como el de maracuyá.
Me gusto la carne. Una buena porción. El moro choclo muy bueno que fue el que me pedí. El moro chicloso también rico.
Me gusto que pensaran en las personas que consumimos bastante picante que tienen el ají escorpión que es bastante picante. Tienen uno de maracuya olé y el escorpión de don Joaquín.
La ensalada y la cebolla caramelizada súper buenas. El patacon un poco tieso lo haría más crujiente como recomendación.",Rukito Grill&Drink - Alborada,True,Para comenzar el ingreso con silla de ruedas un poco comprometedor. Pero si hay rampa más por el tema de la calle. La atención muy buena. Trajeron las bebidas apenas casi las pedimos. Los jugos también son muy buenos. Mi favorito quedó como el de maracuyá. Me gusto la carne. Una buena porción. El moro choclo muy bueno que fue el que me pedí. El moro chicloso también rico. Me gusto que pensaran en las personas que consumimos bastante picante que tienen el ají escorpión que es bastante picante. Tienen uno de maracuya olé y el escorpión de don Joaquín. La ensalada y la cebolla caramelizada súper buenas. El patacon un poco tieso lo haría más crujiente como recomendación.,es,POS,0.9574130177497864,0.0024849569890648127,0.040101952850818634
True,0,2025-10-31 23:30:05.768000+00:00,,5.0,5.0,5.0,33,5,Excelente todo,Rukito Grill&Drink - Alborada,True,Excelente todo,es,NEU,0.2732320725917816,0.22209902107715607,0.5046688914299011
True,1,2022-05-31 02:28:02.319000+00:00,,,,,19,1,Pésimo me salio pelos en el arroz muy decepcionado primera vez que voy,Rukito Grill&Drink - Alborada,True,Pésimo me salio pelos en el arroz muy decepcionado primera vez que voy,es,NEG,0.001958968350663781,0.9872944951057434,0.010746614076197147
True,0,2026-05-29 02:25:30.807000+00:00,,5.0,5.0,5.0,7,5,10 de 10 calidad en todo lo q ofrecen,Rukito Grill&Drink - Alborada,True,10 de 10 calidad en todo lo q ofrecen,es,POS,0.931793212890625,0.008539719507098198,0.05966714024543762
True,0,2024-09-15 23:07:59.415000+00:00,,5.0,4.0,4.0,23,5,"He ido en varias ocasiones y me agrada la comida, en especial el moroclo, eso sí debes asegurarte que el mesero tome tu pedido, porque luego de media hora me salieron con que no me.habia hecho el pedido😞",Rukito Grill&Drink - Alborada,True,"He ido en varias ocasiones y me agrada la comida, en especial el moroclo, eso sí debes asegurarte que el mesero tome tu pedido, porque luego de media hora me salieron con que no me.habia hecho el pedido😞",es,NEG,0.03590533137321472,0.5989751815795898,0.36511942744255066
True,0,2021-09-05 06:09:24.410000+00:00,,,,,34,4,"Es muy buena la comida pero se demoran mucho en servir, aproximadamente 45 minutos y las mesas están muy juntas. Había mucho ruído, no sé si fue coincidencia, en una mesa habían unas 10 personas riendo escandalosamente celebrando un cumpleaños. No recomendable para ir con niños o en familia. El lugar es ideal para ir en grupo de amigos. Cuentan con 2 casas o instalaciones diferentes, una frente a la otra, donde se puede comer. Los precios de los platos son razonables, ni muy barato, ni muy caro. Se puede elegir el plato con moro de lentaja o con moro de lenteja y moro de choclo. Sirven bien despachado.",Rukito Grill&Drink - Alborada,True,"Es muy buena la comida pero se demoran mucho en servir, aproximadamente 45 minutos y las mesas están muy juntas. Había mucho ruído, no sé si fue coincidencia, en una mesa habían unas 10 personas riendo escandalosamente celebrando un cumpleaños. No recomendable para ir con niños o en familia. El lugar es ideal para ir en grupo de amigos. Cuentan con 2 casas o instalaciones diferentes, una frente a la otra, donde se puede comer. Los precios de los platos son razonables, ni muy barato, ni muy caro. Se puede elegir el plato con moro de lentaja o con moro de lenteja y moro de choclo. Sirven bien despachado.",es,NEU,0.4124560058116913,0.05783246085047722,0.5297116041183472
True,0,2025-09-25 02:05:20.191000+00:00,Hasta 10 min,5.0,5.0,5.0,48,5,"Excelente servicio
10/10",Rukito Grill&Drink - Alborada,True,Excelente servicio 10/10,es,POS,0.9263182282447815,0.010624322108924389,0.06305748969316483
True,0,2021-01-16 03:43:14.200000+00:00,,,,,29,4,Buenos comida pero tendrían que mejorar lo del tiempo de despacho el resto bien 🇪🇨,Rukito Grill&Drink - Alborada,True,Buenos comida pero tendrían que mejorar lo del tiempo de despacho el resto bien 🇪🇨,es,NEU,0.11391992121934891,0.05576002970337868,0.8303200602531433
True,0,2025-08-09 12:32:39.107000+00:00,Sin espera,4.0,3.0,4.0,160,4,"Sercicio excelente, filetes pasados de cocción y mucha sal. Moros excelentes, postres muy buenos.",Rukito Grill&Drink - Alborada,True,"Sercicio excelente, filetes pasados de cocción y mucha sal. Moros excelentes, postres muy buenos.",es,POS,0.9765775799751282,0.0033144536428153515,0.02010791376233101
False,0,2025-03-25 03:09:59.338000+00:00,,1.0,3.0,1.0,3,2,"La atención del personal en Rukito, Alborada no fue de mi agrado, pero la comida si muy buena, el local tenía un olor a queso, pero fuera de eso todo muy rico",Rukito Grill&Drink - Alborada,True,"La atención del personal en Rukito, Alborada no fue de mi agrado, pero la comida si muy buena, el local tenía un olor a queso, pero fuera de eso todo muy rico",es,POS,0.9379144310951233,0.0063561731949448586,0.055729374289512634
True,0,2026-03-16 19:09:15.273000+00:00,,3.0,5.0,4.0,75,3,El.local es pequeño y hay que hacer cola a veces hasta 20 minutos pero muy buenos precios y buena comida,Rukito Grill&Drink - Alborada,True,El.local es pequeño y hay que hacer cola a veces hasta 20 minutos pero muy buenos precios y buena comida,es,POS,0.9296035766601562,0.003084424650296569,0.06731194257736206
False,0,2021-09-04 02:58:37.283000+00:00,,,,,7,2,"No fue una buena experiencia. Pedimos panceta estuvo simple y crudo. Tuvimos que esperar casi una hora , nos dijeron que la panceta demoraba su cocción sin embargo también demoraron en servir los otros platos, pollo y costillas.",Rukito Grill&Drink - Alborada,True,"No fue una buena experiencia. Pedimos panceta estuvo simple y crudo. Tuvimos que esperar casi una hora , nos dijeron que la panceta demoraba su cocción sin embargo también demoraron en servir los otros platos, pollo y costillas.",es,NEG,0.005214296746999025,0.9332823753356934,0.06150326505303383
False,0,2021-03-12 00:48:16.755000+00:00,,,,,10,4,Me gusto la sazón de la comida y el tamaño de las porciones y a un costo moderado. Perfecto para una salida en familia y salir de la rutina. Mejor ahora que tienen dos locales. Se considera nserva mejor el distanciamiento social.,Rukito Grill&Drink - Alborada,True,Me gusto la sazón de la comida y el tamaño de las porciones y a un costo moderado. Perfecto para una salida en familia y salir de la rutina. Mejor ahora que tienen dos locales. Se considera nserva mejor el distanciamiento social.,es,POS,0.9761894941329956,0.0022142441011965275,0.021596306934952736
True,0,2025-09-11 14:28:42.450000+00:00,De 10 a 30 min,5.0,5.0,5.0,69,5,"Todo es bueno pero hay que ser paciente, los dias de promoción hay fila en especial los lunes.",Rukito Grill&Drink - Alborada,True,"Todo es bueno pero hay que ser paciente, los dias de promoción hay fila en especial los lunes.",es,NEU,0.09055803716182709,0.11180214583873749,0.7976399064064026
True,0,2025-03-25 10:55:03.279000+00:00,,,5.0,5.0,97,5,E tenido oportunidad de ir en familia al local de la via a la costa...y si me atendieron bien hubo espacio y no esperé mucho...aunque un fin de semana fui a Rukito Alborada la fila afuera me hizo desistir de Comer allí...nada más Todo bien ...,Rukito Grill&Drink - Alborada,True,E tenido oportunidad de ir en familia al local de la via a la costa...y si me atendieron bien hubo espacio y no esperé mucho...aunque un fin de semana fui a Rukito Alborada la fila afuera me hizo desistir de Comer allí...nada más Todo bien ...,es,POS,0.8281331062316895,0.010405785404145718,0.16146109998226166
True,1,2023-05-26 01:57:19.949000+00:00,,,,,21,2,"Rukito mall sur, mucha expectativa para lo que anuncian en redes sociales con la realidad, en redes dicen que hacen reserva y el número facilitado por ellos, cuya respuesta la tuve luego de 15 horas (tomando en cuenta que la reserva era para el día siguiente de que iba ir) dijeron que no, poco calidad la persona que atiende WhatsApp.  Sin embargo al llegar al lugar otras personas tenían reserva al ingresar (no manejan el mismo standar a todos los clientes). La administradora no tiene liderazgo, gritando a sus empleados (delante de los clientes) con su rostro enojado, no agradable sobre todo las personas que se sientan en la mesa a lado de la estación de cocina, sin embargo sus meseros son 5 estrellas, lamento que ellos reciban toda esa mala vibra en un trabajo nuevo, es desmotivante.  En cuando la comida 5/10 el tomahawks esperaba más sabor, moros 5/10 no estaban espectaculares...",Rukito Grill&Drink - Alborada,True,"Rukito mall sur, mucha expectativa para lo que anuncian en redes sociales con la realidad, en redes dicen que hacen reserva y el número facilitado por ellos, cuya respuesta la tuve luego de 15 horas (tomando en cuenta que la reserva era para el día siguiente de que iba ir) dijeron que no, poco calidad la persona que atiende WhatsApp. Sin embargo al llegar al lugar otras personas tenían reserva al ingresar (no manejan el mismo standar a todos los clientes). La administradora no tiene liderazgo, gritando a sus empleados (delante de los clientes) con su rostro enojado, no agradable sobre todo las personas que se sientan en la mesa a lado de la estación de cocina, sin embargo sus meseros son 5 estrellas, lamento que ellos reciban toda esa mala vibra en un trabajo nuevo, es desmotivante. En cuando la comida 5/10 el tomahawks esperaba más sabor, moros 5/10 no estaban espectaculares...",es,NEG,0.002951462520286441,0.9503830075263977,0.046665553003549576
True,0,2025-04-01 22:00:27.768000+00:00,,5.0,5.0,5.0,75,5,La comida estuvo muy rica. Ay una fila larga para entrar pero valió la pena.,Rukito Grill&Drink - Alborada,True,La comida estuvo muy rica. Ay una fila larga para entrar pero valió la pena.,es,POS,0.9622306227684021,0.005207862239331007,0.03256150335073471
True,3,2020-12-17 17:09:54.410000+00:00,,,,,38,3,"Hagan publicidad acorde a lo ofrecido, cuidado se cae en publicidad engañosa.  más calidad en sabor, fui con muchas espectativas por lo que se ve en redes sociales, las imágenes son espectaculares, ese mismo esmero debe haber en buscar calidad en sabor, pero viví una experiencia que no cuadro con la espectativa, me gusta este tipo de comida seguro no superaron otros lugares que he probado, tomar en cuenta sobre lo mencionado, ajustar en lo posible precios ya que a mi parecer no están acorde. Espero mi aporte ayude para mejorar y seguir adelante con el emprendimiento. Saludos.",Rukito Grill&Drink - Alborada,True,"Hagan publicidad acorde a lo ofrecido, cuidado se cae en publicidad engañosa. más calidad en sabor, fui con muchas espectativas por lo que se ve en redes sociales, las imágenes son espectaculares, ese mismo esmero debe haber en buscar calidad en sabor, pero viví una experiencia que no cuadro con la espectativa, me gusta este tipo de comida seguro no superaron otros lugares que he probado, tomar en cuenta sobre lo mencionado, ajustar en lo posible precios ya que a mi parecer no están acorde. Espero mi aporte ayude para mejorar y seguir adelante con el emprendimiento. Saludos.",es,NEU,0.3968173563480377,0.08722008019685745,0.515962541103363
True,1,2023-05-07 01:53:31.231000+00:00,,4.0,3.0,4.0,15,3,"Sirven dos salsas pero no hay cortesía, prácticamente te obligan a comprar una.  El moro rico pero con demasiado pimiento para mi gusto y el pollo desabrido.",Rukito Grill&Drink - Alborada,True,"Sirven dos salsas pero no hay cortesía, prácticamente te obligan a comprar una. El moro rico pero con demasiado pimiento para mi gusto y el pollo desabrido.",es,NEG,0.004216168075799942,0.9071894884109497,0.08859435468912125
True,0,2025-07-11 13:27:33.642000+00:00,,5.0,5.0,5.0,15,5,muy buena todo tranquilo,Rukito Grill&Drink - Alborada,True,muy buena todo tranquilo,es,POS,0.9604532122612,0.0048305257223546505,0.03471621870994568
True,1,2021-11-02 04:45:10.332000+00:00,,,,,25,5,"Lugar agradable buena atención, aunque se llena bastante, disponen de 2 locales uno enfrente del otro, por lo que no harás cola mucho tiempo. Muy cómodos precios para lo que te ofrecen, dado que por 1 plato pueden comer 2 personas tranquilamente. Nosotros pedimos costilla, que incluían 2 moros, ensalada y chifle todo por 8$ lo veo super buen precio. Ambos moros deliciosos, pero esa cebolla caramelizada se ganó mi corazón💕 la costilla estuvo normal, sin duda iré nuevamente a probar una picaña proximamente 😉 pd: el local no es tan fancy fancy, así que guarden las galas jaja",Rukito Grill&Drink - Alborada,True,"Lugar agradable buena atención, aunque se llena bastante, disponen de 2 locales uno enfrente del otro, por lo que no harás cola mucho tiempo. Muy cómodos precios para lo que te ofrecen, dado que por 1 plato pueden comer 2 personas tranquilamente. Nosotros pedimos costilla, que incluían 2 moros, ensalada y chifle todo por 8$ lo veo super buen precio. Ambos moros deliciosos, pero esa cebolla caramelizada se ganó mi corazón💕 la costilla estuvo normal, sin duda iré nuevamente a probar una picaña proximamente 😉 pd: el local no es tan fancy fancy, así que guarden las galas jaja",es,POS,0.860994815826416,0.007516167126595974,0.13148900866508484
